,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,main.sea_level,main.grnd_level,Wind Speed,wind.deg,Cloud Cover,sys.country,sys.sunrise,sys.sunset,message,visibility,sys.type,sys.id,wind.gust,rain.1h,snow.1h
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1588885658.0,-10800.0,3445026.0,Vila Velha,200,-40.29,-20.33,66.92,66.94,66.0,68.0,1017.0,88.0,,,8.05,230.0,90.0,BR,1588841995.0,1588882525.0,,4000.0,1.0,8474.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885658.0,10800.0,508441.0,Poddor'ye,200,31.12,57.47,39.16,31.21,39.16,39.16,1010.0,74.0,1010.0,1001.0,7.67,329.0,81.0,RU,1588902509.0,1588960531.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885463.0,43200.0,2192362.0,Christchurch,200,172.63,-43.53,48.97,44.8,46.4,51.01,1014.0,81.0,,,4.7,150.0,13.0,NZ,1588879733.0,1588915384.0,,10000.0,1.0,7348.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885659.0,19800.0,1253888.0,Ullal,200,74.85,12.8,81.19,87.22,81.19,81.19,1009.0,77.0,1009.0,1007.0,5.95,44.0,100.0,IN,1588898245.0,1588943805.0,,,,,,0.32,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885659.0,28800.0,2033574.0,Zhangjiakou Shi Xuanhua Qu,200,115.04,40.61,58.06,55.74,58.06,58.06,1012.0,71.0,1012.0,941.0,3.65,139.0,100.0,CN,1588885817.0,1588936942.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885659.0,10800.0,338832.0,Dire Dawa,200,41.87,9.59,72.41,72.99,72.41,72.41,1012.0,67.0,1012.0,882.0,5.35,176.0,34.0,ET,1588906409.0,1588951471.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885204.0,-10800.0,3838859.0,Río Gallegos,200,-69.22,-51.62,50.0,41.52,50.0,50.0,1000.0,81.0,,,12.75,290.0,75.0,AR,1588852689.0,1588885717.0,,10000.0,1.0,8293.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885660.0,-18000.0,4688506.0,El Campo,200,-96.27,29.2,80.22,73.96,80.01,80.6,1017.0,51.0,,,17.22,140.0,90.0,US,1588851489.0,1588899901.0,,16093.0,1.0,3316.0,23.04,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885660.0,32400.0,2014836.0,Tupik,200,119.93,54.43,33.55,26.76,33.55,33.55,1009.0,85.0,1009.0,933.0,5.1,237.0,0.0,RU,1588882082.0,1588938331.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885660.0,3600.0,2427036.0,Ngama,200,17.17,11.78,92.77,93.0,92.77,92.77,1007.0,31.0,1007.0,971.0,3.89,213.0,50.0,TD,1588825784.0,1588871157.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885592.0,-18000.0,4696233.0,Harlingen,200,-97.7,26.19,89.83,86.41,88.0,91.4,1015.0,52.0,,,19.46,160.0,20.0,US,1588852125.0,1588899951.0,,16093.0,1.0,4420.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885373.0,10800.0,727838.0,Radnevo,200,25.93,42.3,55.4,48.9,55.4,55.4,1016.0,66.0,,,9.17,300.0,40.0,BG,1588906946.0,1588958585.0,,10000.0,1.0,6362.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885661.0,36000.0,2098329.0,Daru,200,143.21,-9.08,79.03,79.72,79.03,79.03,1010.0,80.0,1010.0,1009.0,14.5,130.0,100.0,PG,1588883484.0,1588925754.0,,,,,,0.12,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885661.0,-18000.0,6104820.0,Pinawa,200,-95.88,50.15,46.99,35.01,46.99,46.99,1023.0,46.0,1023.0,989.0,13.8,333.0,0.0,CA,1588848488.0,1588902715.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885661.0,-10800.0,3395458.0,Maragogi,200,-35.22,-9.01,78.53,83.73,78.53,78.53,1013.0,83.0,1013.0,1010.0,7.07,75.0,99.0,BR,1588839898.0,1588882189.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885662.0,-18000.0,3671450.0,Inírida,200,-67.92,3.87,84.4,96.75,84.4,84.4,1009.0,83.0,1009.0,998.0,0.47,227.0,61.0,CO,1588846798.0,1588890985.0,,,,,,0.86,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885662.0,10800.0,577576.0,Belyy,200,32.94,55.84,43.21,35.44,43.21,43.21,1007.0,91.0,1007.0,985.0,10.13,354.0,100.0,RU,1588902554.0,1588959613.0,,,,,,0.23,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885641.0,3600.0,2641598.0,Newport,200,-3.0,51.59,58.48,54.66,57.99,59.0,1016.0,76.0,,,7.38,192.0,77.0,GB,1588825922.0,1588880700.0,,,3.0,2002429.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885662.0,28800.0,1734313.0,Paka,200,103.44,4.64,78.4,88.75,78.01,78.8,1007.0,100.0,,,3.71,212.0,96.0,MY,1588892010.0,1588936317.0,,,1.0,9433.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885663.0,-21600.0,5768244.0,Rapid Valley,200,-103.15,44.06,50.07,29.75,46.99,55.4,1015.0,43.0,,,28.86,340.0,20.0,US,1588851306.0,1588903387.0,,16093.0,1.0,5623.0,36.91,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885663.0,-14400.0,6137749.0,Sainte-Anne-des-Monts,200,-66.49,49.12,41.77,35.85,41.77,41.77,1002.0,64.0,1002.0,999.0,3.78,307.0,89.0,CA,1588841645.0,1588895452.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885371.0,3600.0,2961459.0,Skibbereen,200,-9.27,51.55,51.8,48.56,51.8,51.8,1019.0,93.0,,,5.82,150.0,75.0,IE,1588827434.0,1588882198.0,,10000.0,1.0,1563.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885663.0,18000.0,1513990.0,Gazli,200,63.45,40.13,74.77,71.31,74.77,74.77,1003.0,53.0,1003.0,982.0,9.75,62.0,96.0,UZ,1588898255.0,1588949267.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885664.0,7200.0,2986795.0,Plérin,200,-2.78,48.54,58.12,55.47,57.2,59.0,1019.0,76.0,,,5.12,116.0,100.0,FR,1588826480.0,1588880036.0,,10000.0,1.0,6562.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885664.0,25200.0,1606588.0,Samut Sakhon,200,100.27,13.55,87.6,96.04,87.01,88.0,1007.0,74.0,,,6.93,160.0,20.0,TH,1588892086.0,1588937763.0,,10000.0,1.0,9241.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885664.0,32400.0,1623197.0,Tual,200,132.75,-5.67,82.62,82.29,82.62,82.62,1009.0,78.0,1009.0,1009.0,18.99,131.0,23.0,ID,1588885740.0,1588928519.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885665.0,10800.0,471308.0,Voyvozh,200,54.96,62.89,53.11,48.09,53.11,53.11,1007.0,89.0,1007.0,981.0,9.04,199.0,87.0,RU,1588894704.0,1588956893.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885665.0,7200.0,962367.0,Richards Bay,200,32.04,-28.78,64.99,66.51,64.99,64.99,1024.0,89.0,1024.0,1024.0,4.27,306.0,10.0,ZA,1588825369.0,1588864434.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885665.0,28800.0,1921372.0,Dalianwan,200,121.69,39.03,55.4,51.71,55.4,55.4,1014.0,82.0,,,6.71,110.0,40.0,CN,1588884435.0,1588935133.0,,10000.0,1.0,9679.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885665.0,28800.0,1800764.0,Mengcheng,200,116.57,33.26,67.17,68.02,67.17,67.17,1002.0,94.0,1002.0,999.0,8.19,124.0,96.0,CN,1588886359.0,1588935666.0,,,,,,0.94,
0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,1588885666.0,39600.0,2122894.0,Nevel'sk,200,141.86,46.67,37.4,29.34,37.4,37.4,1013.0,93.0,,,8.95,140.0,75.0,RU,1588878450.0,1588931436.0,,4600.0,1.0,8889.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885666.0,25200.0,1489828.0,Teeli,200,90.23,51.03,44.46,39.72,44.46,44.46,1023.0,72.0,1023.0,902.0,3.18,271.0,57.0,RU,1588889992.0,1588944676.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885666.0,-18000.0,3939168.0,Huarmey,200,-78.15,-10.07,74.5,73.45,74.5,74.5,1013.0,68.0,1013.0,1012.0,9.91,194.0,66.0,PE,1588850282.0,1588892411.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885555.0,36000.0,2165478.0,Gladstone,200,151.25,-23.85,64.4,63.95,64.4,64.4,1020.0,82.0,,,5.82,220.0,75.0,AU,1588882736.0,1588922643.0,,10000.0,1.0,9526.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885667.0,-18000.0,3521108.0,Progreso,200,-89.67,21.28,93.09,90.77,93.0,93.2,1015.0,36.0,,,11.41,30.0,75.0,MX,1588850643.0,1588897579.0,,11265.0,1.0,7140.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885667.0,3600.0,3347762.0,Lubango,200,13.49,-14.92,58.78,54.5,58.78,58.78,1014.0,57.0,1014.0,827.0,4.97,108.0,0.0,AO,1588828654.0,1588870053.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885667.0,-18000.0,3698359.0,Chicama,200,-79.15,-7.84,71.6,70.97,71.6,71.6,1011.0,83.0,,,11.41,160.0,64.0,PE,1588850355.0,1588892818.0,,10000.0,1.0,8690.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885667.0,7200.0,964090.0,Prieska,200,22.75,-29.66,61.83,56.64,61.83,61.83,1022.0,28.0,1022.0,918.0,1.97,57.0,100.0,ZA,1588827683.0,1588866579.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885668.0,-21600.0,5699404.0,Scottsbluff,200,-103.67,41.87,59.32,39.99,59.0,60.01,1016.0,33.0,,,27.51,330.0,40.0,US,1588851757.0,1588903185.0,,16093.0,1.0,3415.0,41.38,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885457.0,-18000.0,4676740.0,Brownsville,200,-97.5,25.9,90.43,87.67,89.01,91.4,1016.0,49.0,,,17.22,140.0,40.0,US,1588852105.0,1588899876.0,,16093.0,1.0,3496.0,24.16,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885668.0,7200.0,3172617.0,Morbegno,200,9.57,46.14,58.1,55.2,51.01,62.01,1022.0,56.0,,,2.08,26.0,55.0,IT,1588823943.0,1588876646.0,,,3.0,2007696.0,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,1588885669.0,-10800.0,3407762.0,Amapá,200,-52.0,1.0,73.4,79.9,73.4,73.4,1012.0,98.0,1012.0,996.0,4.63,6.0,100.0,BR,1588843189.0,1588886952.0,,,,,,1.44,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885669.0,-25200.0,6111862.0,Port Hardy,200,-127.42,50.7,51.8,47.48,51.8,51.8,1031.0,71.0,,,4.7,20.0,40.0,CA,1588855937.0,1588910405.0,,32186.0,1.0,1011.0,,,
